system:index,bio01_temp,bio12_precip,bio15_precip_season,elevation,label,landforms,soil_clay,soil_oc,soil_ph,.geo
15132_0,156.0,1208.0,18.0,74,3,41,20,2,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15133_0,160.0,1283.0,20.0,84,122,31,19,2,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
15135_0,160.0,1286.0,21.0,58,5,34,47,3,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
15137_0,158.0,1250.0,20.0,65,3,34,37,3,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15138_0,161.0,1269.0,20.0,60,3,34,21,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15139_0,154.0,1220.0,18.0,78,3,34,20,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15143_0,161.0,1276.0,21.0,59,5,24,25,2,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
15144_0,169.0,1277.0,19.0,59,5,34,24,7,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15145_0,161.0,1257.0,20.0,71,190,34,25,11,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15146_0,170.0,1334.0,21.0,38,5,34,38,4,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15150_0,162.0,1351.0,21.0,52,5,24,15,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15152_0,164.0,1274.0,20.0,66,5,24,16,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15155_0,165.0,1353.0,20.0,51,2,34,17,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15157_0,161.0,1357.0,21.0,61,2,41,12,2,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
15158_0,160.0,1319.0,20.0,64,1,24,12,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15160_0,159.0,1264.0,20.0,64,111,41,32,42,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
15162_0,156.0,1244.0,19.0,70,1,24,20,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15163_0,163.0,1375.0,20.0,53,2,34,14,2,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15164_0,170.0,1386.0,21.0,40,5,24,26,4,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15165_0,168.0,1388.0,21.0,47,121,24,34,4,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
15168_0,160.0,1284.0,20.0,60,3,24,17,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15171_0,160.0,1235.0,20.0,71,3,24,19,3,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15174_0,160.0,1321.0,21.0,45,111,42,31,4,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
15177_0,167.0,1314.0,20.0,56,190,24,36,8,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15178_0,162.0,1298.0,20.0,92,122,34,23,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15179_0,169.0,1341.0,21.0,43,5,34,32,4,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15181_0,160.0,1248.0,19.0,67,5,24,16,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15182_0,159.0,1282.0,20.0,93,121,24,16,3,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
15183_0,161.0,1314.0,20.0,56,5,34,20,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15184_0,153.0,1258.0,18.0,78,5,24,17,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15186_0,152.0,1222.0,17.0,130,176,24,18,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15187_0,169.0,1387.0,21.0,43,2,34,19,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15191_0,160.0,1273.0,20.0,69,190,34,19,3,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15193_0,167.0,1271.0,20.0,63,3,24,20,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15197_0,169.0,1313.0,20.0,61,190,34,23,7,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
15204_0,160.0,1244.0,19.0,68,61,24,14,2,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15205_0,160.0,1232.0,19.0,83,190,34,22,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15208_0,161.0,1325.0,22.0,56,5,41,32,2,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
15209_0,161.0,1277.0,21.0,59,5,34,43,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15210_0,170.0,1397.0,21.0,43,5,34,30,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15211_0,153.0,1258.0,18.0,76,5,34,22,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15213_0,147.0,1209.0,17.0,90,5,34,20,2,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
15215_0,152.0,1250.0,18.0,73,2,24,10,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15218_0,160.0,1307.0,21.0,66,190,34,27,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15219_0,163.0,1354.0,21.0,49,122,41,41,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15224_0,171.0,1386.0,22.0,40,5,34,25,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15226_0,169.0,1313.0,20.0,51,190,34,27,9,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
15229_0,161.0,1259.0,21.0,62,5,24,36,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15233_0,168.0,1328.0,21.0,44,5,34,36,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15234_0,163.0,1355.0,21.0,54,190,34,44,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15236_0,155.0,1248.0,19.0,74,1,34,22,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15237_0,169.0,1377.0,22.0,44,5,24,17,2,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15239_0,169.0,1365.0,21.0,43,5,24,47,4,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
15243_0,160.0,1359.0,20.0,79,121,41,17,5,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
15247_0,157.0,1254.0,19.0,65,5,34,33,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15248_0,161.0,1258.0,20.0,74,190,41,25,3,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
15250_0,154.0,1201.0,18.0,81,3,34,25,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15253_0,159.0,1323.0,20.0,68,4,24,12,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15256_0,162.0,1394.0,20.0,103,142,21,16,3,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
15257_0,170.0,1396.0,21.0,42,5,24,40,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15259_0,164.0,1265.0,20.0,60,5,24,16,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15260_0,154.0,1250.0,19.0,70,2,24,13,3,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15261_0,148.0,1229.0,18.0,78,2,41,17,2,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
15264_0,172.0,1400.0,22.0,43,5,34,16,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15265_0,139.0,1193.0,16.0,189,141,22,15,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15268_0,146.0,1189.0,17.0,155,141,21,18,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15269_0,140.0,1206.0,16.0,154,121,21,16,2,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
15270_0,158.0,1257.0,20.0,67,3,34,42,5,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15272_0,167.0,1333.0,21.0,44,5,24,42,2,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
15273_0,159.0,1226.0,19.0,85,190,24,31,7,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
15274_0,167.0,1289.0,19.0,58,1,34,16,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15275_0,170.0,1308.0,19.0,57,190,34,32,6,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
15278_0,149.0,1236.0,17.0,79,5,24,14,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15280_0,163.0,1283.0,20.0,54,190,41,26,9,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15283_0,140.0,1170.0,16.0,182,141,22,15,3,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15286_0,154.0,1265.0,18.0,64,111,42,31,7,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
15287_0,148.0,1204.0,17.0,166,176,31,19,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15289_0,168.0,1317.0,20.0,52,190,21,21,5,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15290_0,160.0,1319.0,20.0,119,121,24,20,5,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
15292_0,160.0,1291.0,21.0,57,5,41,25,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15294_0,151.0,1254.0,18.0,73,5,41,34,4,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
15295_0,168.0,1354.0,21.0,45,5,21,42,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15296_0,144.0,1198.0,16.0,97,121,21,16,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15301_0,164.0,1359.0,20.0,47,3,34,31,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15302_0,160.0,1294.0,20.0,71,2,34,13,2,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15304_0,162.0,1385.0,20.0,65,121,34,15,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15306_0,148.0,1210.0,17.0,84,3,24,24,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15307_0,146.0,1205.0,16.0,87,5,34,18,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15309_0,165.0,1358.0,20.0,48,5,24,29,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15310_0,163.0,1371.0,20.0,50,5,24,22,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15314_0,167.0,1392.0,21.0,50,46,34,13,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15317_0,162.0,1293.0,20.0,91,121,34,18,2,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
15318_0,148.0,1203.0,17.0,140,141,22,16,3,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15319_0,135.0,1184.0,16.0,237,141,21,12,3,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15322_0,152.0,1255.0,18.0,71,3,24,42,5,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
15325_0,144.0,1186.0,17.0,180,141,21,15,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15326_0,161.0,1310.0,20.0,54,5,24,14,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15331_0,161.0,1253.0,20.0,65,3,24,17,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15343_0,167.0,1273.0,20.0,67,121,34,17,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15348_0,140.0,1181.0,16.0,151,141,32,16,3,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15350_0,170.0,1339.0,19.0,43,1,24,18,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15354_0,164.0,1305.0,20.0,50,190,34,33,7,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
15355_0,171.0,1349.0,21.0,37,5,41,44,4,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15356_0,159.0,1229.0,19.0,64,1,34,18,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15359_0,145.0,1209.0,17.0,168,141,31,16,3,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
15361_0,136.0,1179.0,16.0,160,176,21,16,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15364_0,132.0,1177.0,16.0,261,141,21,14,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15367_0,160.0,1322.0,20.0,122,121,24,15,2,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
15371_0,168.0,1389.0,21.0,45,5,24,20,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15372_0,168.0,1347.0,21.0,51,122,41,23,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15374_0,159.0,1245.0,20.0,63,5,24,36,4,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15379_0,163.0,1272.0,20.0,57,190,24,28,9,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
15385_0,161.0,1268.0,20.0,55,61,34,26,3,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
15388_0,156.0,1248.0,19.0,66,2,24,12,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15389_0,158.0,1260.0,20.0,67,5,24,46,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15390_0,166.0,1269.0,19.0,61,123,24,16,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15393_0,168.0,1323.0,21.0,43,5,34,42,4,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15395_0,173.0,1386.0,22.0,36,5,24,42,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15396_0,151.0,1243.0,18.0,173,141,11,17,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15397_0,152.0,1224.0,17.0,90,1,34,12,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15400_0,171.0,1382.0,22.0,40,3,41,36,3,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15401_0,169.0,1295.0,19.0,57,5,24,15,3,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15402_0,158.0,1215.0,19.0,79,121,34,14,2,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
15404_0,163.0,1396.0,20.0,92,176,21,12,2,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
15405_0,160.0,1237.0,19.0,70,121,24,16,3,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15407_0,170.0,1354.0,22.0,40,5,24,45,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15414_0,148.0,1207.0,17.0,85,1,24,12,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15417_0,160.0,1247.0,20.0,67,3,24,29,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15418_0,164.0,1276.0,20.0,60,5,24,17,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15420_0,155.0,1249.0,19.0,67,5,34,34,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15421_0,168.0,1375.0,21.0,48,1,34,21,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15422_0,171.0,1320.0,18.0,46,2,41,18,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15425_0,160.0,1288.0,20.0,89,2,24,14,2,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
15427_0,161.0,1278.0,20.0,68,190,34,26,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15428_0,160.0,1288.0,21.0,59,5,24,45,2,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
15430_0,149.0,1203.0,17.0,79,3,34,18,2,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
15431_0,160.0,1294.0,20.0,62,5,34,18,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15435_0,148.0,1211.0,17.0,93,190,24,27,9,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15439_0,159.0,1228.0,18.0,70,3,41,23,3,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15443_0,161.0,1307.0,20.0,94,124,34,30,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15444_0,172.0,1387.0,22.0,38,5,34,19,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15446_0,155.0,1273.0,18.0,75,5,24,26,5,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
15447_0,161.0,1277.0,20.0,54,1,24,17,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15448_0,165.0,1359.0,20.0,52,190,24,25,3,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
15449_0,159.0,1283.0,20.0,95,121,34,13,2,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
15454_0,153.0,1242.0,19.0,76,121,24,17,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15457_0,159.0,1223.0,19.0,75,190,34,30,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15460_0,160.0,1287.0,20.0,62,1,24,19,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15463_0,149.0,1208.0,18.0,122,176,31,17,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15464_0,161.0,1247.0,20.0,68,1,34,20,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15465_0,154.0,1253.0,18.0,70,3,24,38,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15466_0,160.0,1305.0,20.0,102,122,21,26,4,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
15468_0,160.0,1253.0,20.0,62,5,24,41,6,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
15469_0,162.0,1295.0,20.0,80,124,34,30,4,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
15470_0,168.0,1316.0,20.0,61,190,24,19,5,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15472_0,161.0,1251.0,20.0,62,190,41,40,5,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15474_0,163.0,1278.0,20.0,55,190,24,32,8,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
15475_0,140.0,1201.0,16.0,142,141,21,16,2,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
15476_0,154.0,1257.0,18.0,70,5,34,34,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15479_0,160.0,1285.0,21.0,59,5,34,27,3,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
15482_0,170.0,1366.0,22.0,41,5,34,43,3,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
15483_0,160.0,1281.0,20.0,74,190,24,30,9,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
15484_0,165.0,1336.0,20.0,59,190,34,26,8,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
15489_0,160.0,1291.0,20.0,66,2,21,12,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15490_0,148.0,1227.0,18.0,78,5,34,29,2,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15495_0,168.0,1345.0,21.0,45,5,21,37,3,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
15496_0,166.0,1315.0,20.0,42,5,24,35,3,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
15497_0,161.0,1296.0,21.0,65,2,24,17,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15498_0,172.0,1397.0,21.0,37,1,24,22,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15500_0,168.0,1368.0,21.0,45,2,34,25,3,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15501_0,170.0,1283.0,18.0,54,5,24,29,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15502_0,171.0,1359.0,22.0,38,3,34,42,4,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15503_0,162.0,1354.0,21.0,49,2,24,21,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15505_0,172.0,1391.0,22.0,37,5,24,21,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15507_0,163.0,1277.0,20.0,64,121,31,17,4,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
15509_0,149.0,1246.0,18.0,75,5,34,21,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15515_0,160.0,1329.0,20.0,62,5,24,14,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15516_0,158.0,1231.0,19.0,65,5,34,11,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15517_0,144.0,1180.0,16.0,121,143,41,16,4,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15518_0,160.0,1334.0,20.0,72,59,34,17,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15519_0,157.0,1244.0,19.0,69,190,24,32,10,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15521_0,157.0,1218.0,18.0,72,190,41,26,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15529_0,173.0,1392.0,22.0,34,1,34,38,3,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15531_0,170.0,1319.0,20.0,46,123,24,16,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15537_0,155.0,1209.0,18.0,76,3,34,25,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15539_0,158.0,1333.0,20.0,119,123,31,14,2,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
15541_0,155.0,1262.0,18.0,76,121,24,24,2,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15542_0,171.0,1381.0,22.0,40,1,34,27,2,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
15543_0,173.0,1384.0,22.0,40,122,34,27,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15545_0,173.0,1388.0,22.0,39,1,34,44,5,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15548_0,161.0,1317.0,22.0,56,5,24,40,10,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15551_0,147.0,1216.0,19.0,81,1,34,11,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15552_0,159.0,1223.0,19.0,88,190,41,19,5,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
15553_0,171.0,1363.0,22.0,38,5,34,31,4,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15554_0,160.0,1256.0,21.0,60,5,24,34,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15556_0,172.0,1380.0,21.0,37,5,34,15,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15558_0,163.0,1278.0,20.0,48,5,24,17,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15559_0,168.0,1353.0,21.0,48,5,34,42,3,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15561_0,138.0,1173.0,16.0,232,176,21,13,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15562_0,167.0,1348.0,21.0,48,1,34,18,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15565_0,159.0,1227.0,19.0,74,3,34,23,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15569_0,148.0,1223.0,18.0,81,2,24,10,2,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15570_0,170.0,1326.0,21.0,44,190,24,24,5,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15573_0,156.0,1233.0,19.0,84,176,24,13,2,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
15574_0,148.0,1218.0,17.0,86,3,34,21,2,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
15575_0,152.0,1280.0,18.0,225,141,24,15,4,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
15576_0,159.0,1222.0,19.0,75,5,34,24,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15578_0,160.0,1324.0,21.0,56,190,41,33,4,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15580_0,142.0,1187.0,17.0,183,141,31,13,4,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
15582_0,160.0,1287.0,21.0,59,190,41,19,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15583_0,141.0,1178.0,16.0,143,141,31,13,3,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
15585_0,171.0,1303.0,18.0,49,5,34,27,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15587_0,155.0,1250.0,19.0,69,5,24,16,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15593_0,141.0,1195.0,16.0,176,141,21,13,3,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
15594_0,155.0,1212.0,17.0,74,190,34,22,3,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
15599_0,157.0,1259.0,19.0,71,2,24,21,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15600_0,161.0,1248.0,20.0,65,3,34,23,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15601_0,166.0,1322.0,20.0,47,5,21,28,4,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
15603_0,167.0,1317.0,20.0,52,190,24,26,5,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15604_0,161.0,1270.0,20.0,64,5,24,21,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15605_0,166.0,1289.0,19.0,63,190,21,21,3,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
15610_0,158.0,1219.0,19.0,69,5,34,18,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15612_0,161.0,1258.0,20.0,60,5,34,26,3,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15614_0,161.0,1264.0,19.0,55,3,24,23,3,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15616_0,161.0,1324.0,22.0,56,3,34,33,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15617_0,162.0,1292.0,20.0,92,122,24,13,2,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
15620_0,159.0,1247.0,20.0,63,111,41,28,2,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
15623_0,161.0,1251.0,20.0,68,5,24,20,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15624_0,161.0,1247.0,20.0,67,5,24,18,3,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15627_0,171.0,1393.0,22.0,40,5,34,40,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15630_0,147.0,1206.0,16.0,85,5,41,20,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15632_0,168.0,1274.0,19.0,57,3,24,21,3,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15633_0,161.0,1275.0,19.0,54,5,34,23,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
15636_0,157.0,1218.0,19.0,90,124,31,18,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
15637_0,165.0,1373.0,20.0,49,5,24,27,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15638_0,152.0,1206.0,17.0,77,5,24,24,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
15640_0,168.0,1314.0,20.0,51,190,34,23,6,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
15641_0,161.0,1262.0,19.0,62,3,34,21,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15642_0,160.0,1237.0,19.0,70,3,24,19,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
15644_0,161.0,1348.0,21.0,57,190,24,18,2,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
15645_0,140.0,1200.0,16.0,200,141,21,14,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
15646_0,163.0,1358.0,20.0,50,190,41,42,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15648_0,168.0,1339.0,21.0,46,5,24,45,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
15649_0,146.0,1199.0,17.0,160,176,31,15,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
